distance(m),HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
2817,8.35782263793774e-05,0.007719282904578474,0.0006341863457366838,1.2680807042726776,3.9982583935323963,1.89112973400468e-05,2.8366947822492e-06,0.00026999999396503017
2835,0.0002251635031883321,0.0199684428522186,0.0017160474780647374,3.659081669824682,11.537084289207234,5.22614517086497e-05,7.839218460424901e-06,0.0007049999842420233
2882,3.25026435919801e-05,0.003001943351780518,0.0002466280233420437,0.4931424961060414,1.5548782641514876,7.3543934100182e-06,1.1031590819858e-06,0.0001049999976530673
2889,0.0002105861642799852,0.018024157834612774,0.0016097681152573023,3.5975991299186805,11.343229997979813,4.97013265359996e-05,7.455199678815001e-06,0.0006299999859184038
2931,0.00010344897293636178,0.009399579724380738,0.0007863724990777875,1.615030535711183,5.0921911895394185,2.3653407861102797e-05,3.5480114439131996e-06,0.00032999999262392575
2953,0.0002271226388725824,0.020469883737619463,0.001728000921098035,3.594780156970179,11.334341631214071,5.2196089456075204e-05,7.829414043201599e-06,0.0007199999839067471
3001,0.0002055722079876046,0.017595011219502944,0.0015714403029892712,3.5119420077777597,11.073153093266008,4.8517961618475796e-05,7.277694924557501e-06,0.0006149999862536799
3042,0.000115343479955935,0.01074116907223606,0.0008744190019285626,1.7242038410224894,5.436414621963773,2.5959100061125005e-05,3.8938652363325e-06,0.0003749999916180975
3067,8.488983422622539e-05,0.008121667490888598,0.0006392962443394501,1.2027335594868893,3.792218862321116,1.8826605775629e-05,2.8239909912683998e-06,0.0002849999936297541
3086,0.00016397092827438836,0.015524718763407507,0.0012407447087000065,2.3762377953172837,7.492277653262633,3.64981230628128e-05,5.4747187157988e-06,0.0005399999879300603
3122,0.00029414140300433855,0.02808259362632078,0.0022236055172986983,4.1941788450793585,13.224245701481516,6.510225163732551e-05,9.76533814464e-06,0.0009749999782070535
3187,0.0002301733151677135,0.021934035726629383,0.0016946106423619395,3.2393816979686827,10.213770446046734,5.2309290548064e-05,7.8463941893205e-06,0.0008249999815598144
3242,8.488983422622539e-05,0.008121667490888598,0.0006392962443394501,1.2027335594868893,3.792218862321116,1.8826605775629e-05,2.8239909912683998e-06,0.0002849999936297541
3261,4.4678860119066e-05,0.004274561837309789,0.000336471707547079,0.6330176628878366,1.9959046643795346,9.908739881909999e-06,1.486311048036e-06,0.000149999996647239
3271,0.00015322674836219192,0.014152018658393871,0.0011626749671839205,2.3248146244999095,7.330140388142728,3.46707117900858e-05,5.2006071007902e-06,0.0004949999889358887
3304,0.00046300860335966046,0.04347489202797702,0.0035068154845047162,6.816225305931687,21.49155804842439,0.00010363613786363751,1.5545421498057202e-05,0.0015149999661371138
3405,0.00015786998316104622,0.014580867708648231,0.0011979075419470695,2.395263552515058,7.552265854450083,3.57213394200884e-05,5.3582012553596e-06,0.0005099999886006126
3439,9.4634432863576e-05,0.00852911822400811,0.000720000383790848,1.4978250654042413,4.722642346339197,2.1748370606698002e-05,3.262255851334e-06,0.000299999993294478
3459,0.0003055313568826197,0.026665698767308354,0.0023324665272204934,5.091304199086075,16.052881828697974,7.15978023900237e-05,1.07396714261277e-05,0.0009449999788776057
3522,0.0001006049695096803,0.008922070210565758,0.0007667446178587125,1.6349088311982622,5.15486744836919,2.33508614017371e-05,3.5026295248707004e-06,0.0003149999929592019
3543,4.7907128337943e-06,0.000424860486217417,3.65116484694625e-05,0.07785280148563153,0.24546987849377094,1.1119457810351e-06,1.6679188213670002e-07,1.4999999664723899e-05
3544,0.0001991111035721676,0.019009755685509448,0.0015052098886329647,2.839136448976796,8.951797090233642,4.4069216492958795e-05,6.610382744064e-06,0.0006599999852478515
3588,0.0003561697059299406,0.0340436764200018,0.002667990461101058,5.038263761438908,15.88564546003573,7.945492462944929e-05,1.19182393173726e-05,0.001214999972842636
3669,0.0001086060564939096,0.010368957646641518,0.0008210235756179808,1.5486198812600707,4.882798412854714,2.40377544507048e-05,3.605663314944e-06,0.00035999999195337356
3693,6.335353295478061e-05,0.006048558627207552,0.00047893041911048885,0.9033615974017078,2.84829907416525,1.40220234295778e-05,2.103303600384e-06,0.0002099999953061346
3707,0.000245733730654863,0.02351009010520384,0.0018505943915089343,3.481597145883101,10.97747565408744,5.449806935050499e-05,8.174710764198e-06,0.0008249999815598144
3762,8.042194821431878e-05,0.007694211307157619,0.0006056490735847421,1.1394317931981057,3.592628395883162,1.7835731787437997e-05,2.6753598864648e-06,0.00026999999396503017
3780,6.922284302873761e-05,0.006610054666448469,0.0005156661867448544,0.9775969227420777,3.0823630691104253,1.55356159852464e-05,2.3303425386944e-06,0.00023999999463558238
3796,0.0002022692157132996,0.019333445868149172,0.0015151550766746747,2.861236210199874,9.021477668662266,4.5122549789563796e-05,6.768382822211601e-06,0.0006899999845772993
3842,0.000161740431578004,0.015378914268285504,0.001175722638111276,2.2678354589217964,7.15048520341191,3.7247199401412006e-05,5.5870804410159995e-06,0.000599999986588956
3882,0.00011521066684699442,0.01094196018448123,0.0008318374147238635,1.6122523020188326,5.083431522383981,2.67156986719491e-05,4.007355217986801e-06,0.0004349999902769931
3911,0.00028509089829651275,0.027218513822433985,0.0021551868859971996,4.065127188307685,12.817345833743623,6.30991054331001e-05,9.464866201728e-06,0.0009449999788776057
3974,3.4611421514368803e-05,0.0033050273332242345,0.0002578330933724272,0.48879846137103883,1.5411815345552127,7.7678079926232e-06,1.1651712693472e-06,0.00011999999731779119
3982,0.00019520990656027342,0.01745198615295248,0.0014864891851216879,3.131253111566676,9.872840879663627,4.50869682925816e-05,6.763045817844599e-06,0.0006149999862536799
4023,0.0001406414182475551,0.012274686734157814,0.001073675068085624,2.3436162186269236,7.389421794162559,3.29577185604871e-05,4.943658275519101e-06,0.0004349999902769931
4052,8.76610447665106e-05,0.008163288494899404,0.0006645584414657075,1.3103949191770918,4.131675112692467,1.9728916046455e-05,2.9593375796127e-06,0.0002849999936297541
4071,0.0001054376027452692,0.009900222937064072,0.0007985817439961234,1.5522097231329584,4.894117179344168,2.36003086224125e-05,3.5400464797556e-06,0.00034499999228864965
4094,0.00023830925037303627,0.02183061821858313,0.0018099078619069455,3.6684148218592965,11.56651173454415,5.42074541355702e-05,8.131118683965598e-06,0.0007649999829009188
4145,0.0002657396834961718,0.022744770600820877,0.002031374050205643,4.539827473468811,14.314075949831667,6.27183406287614e-05,9.4077519756475e-06,0.0007949999822303666
4198,5.0139562923806e-06,0.00042914661510982786,3.8327812268031e-05,0.08565712214092096,0.2700769047138051,1.1833649175238e-06,1.775047542575e-07,1.4999999664723899e-05
4199,0.0001645779114896665,0.014953876834242085,0.001251047157623753,2.5693667613587006,8.10121325608544,3.7630421597209005e-05,5.644563660771001e-06,0.0005249999882653365
4234,0.0003161870470304238,0.028040792090349525,0.002409768798984525,5.1382848980516815,16.201011980588884,7.33884215483166e-05,1.1008264221022201e-05,0.0009899999778717773
4300,0.0006141970230798846,0.054909907651972435,0.004677002558065799,9.851991497368322,31.06332862138068,0.00014185899779861041,2.12788514756574e-05,0.001934999956749383
4429,0.00023981352817065686,0.021789934815609893,0.0018229544296803255,3.743934423694106,11.804625030295924,5.483290004164739e-05,8.2249356199806e-06,0.0007649999829009188
4480,9.95555517860838e-05,0.009504877842754724,0.0007526049443164824,1.419568224488398,4.475898545116821,2.2034608246479397e-05,3.305191372032e-06,0.00032999999262392575
4502,0.0002336270952219894,0.02230893449926358,0.0017403733802638837,3.299389614254512,10.402975358247685,5.2432703950206593e-05,7.8649060680936e-06,0.0008099999818950906
4556,0.0002898706551828387,0.027679603915752964,0.002159352156994078,4.09368711398245,12.907395351899908,6.50553919382193e-05,9.7583093807828e-06,0.0010049999775365013
4623,0.0003332534349799521,0.03172257585548563,0.002438268712205616,4.6815461122692055,14.760914858347618,7.6231447201881e-05,1.14347180647764e-05,0.001214999972842636
4704,0.0002293006675326933,0.02189580608261055,0.0017081442435923303,3.238289806583132,10.210327666428284,5.14617279511287e-05,7.719259659425199e-06,0.0007949999822303666
4757,0.0004155382337404341,0.03955531063461789,0.0030403103695403363,5.837483423940615,18.40558519374209,9.5054026757901e-05,1.4258105241264401e-05,0.0015149999661371138
4858,0.00047725183281079563,0.045429861718967075,0.0034918416125413764,6.704436407694171,21.139087945287947,0.000109170961424916,1.6375645623630402e-05,0.0017399999611079724
4974,0.0001229781962057913,0.011643539072555631,0.0009305585315250048,1.7821783464879628,5.619208239946975,2.73735922971096e-05,4.1060390368491004e-06,0.0004049999909475453
5001,3.83012857206864e-05,0.0036536806935770208,0.00028368106633231197,0.5399894392118157,1.7025866899782802,8.649242895636e-06,1.2973865236488e-06,0.00013499999698251509
5010,5.7599359132337396e-05,0.0054829143453925784,0.000421429160134304,0.8091561181699861,2.5512692347761314,1.3175805689214e-05,1.9763710235416e-06,0.0002099999953061346
5024,0.0007707769766098139,0.07118894234222371,0.005848607410682751,11.694522050514696,36.87282740702099,0.0001744041865804316,2.6160629658520402e-05,0.0024899999443441672
5190,0.0003018149085290409,0.026766210631697273,0.0023002338535761373,4.9047264935947865,15.46460234510757,7.005258420521129e-05,1.0507888574612102e-05,0.0009449999788776057
5253,4.7907128337943e-06,0.000424860486217417,3.65116484694625e-05,0.07785280148563153,0.24546987849377094,1.1119457810351e-06,1.6679188213670002e-07,1.4999999664723899e-05
5254,0.00010043926480045681,0.009571215589801913,0.0007394664621215736,1.4135483772954252,4.456918012820393,2.28258722391552e-05,3.4238811007944e-06,0.00035999999195337356
5278,0.00024272822326777062,0.023130437675354623,0.0017870439501271361,3.4160752451306107,10.770885197649283,5.51625245779584e-05,8.2743793269198e-06,0.0008699999805539862
5336,0.00016982745315690423,0.01614785998169978,0.0012345087700168398,2.381227231867886,7.508009463582505,3.9109559371482606e-05,5.8664344630668e-06,0.0006299999859184038
5378,0.0001311017933086488,0.012451196071995883,0.0009465736098581895,1.8346319298834992,5.784594490988669,3.0400622626700703e-05,4.5600938687436e-06,0.0004949999889358887
