distance(m),speed_limit(km/h),vehicle_speed(km/h),road_type,HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
815,32.00000148,14.00000076,Local,0.004820208455648158,0.4240627730079812,0.03676746333965582,79.33357692603857,250.13876328417098,0.0011242094174225498,0.0001686314285773573,0.0149999996647239
816,32.00000148,24.000001200000003,Local,0.004525252353912909,0.4320399019433966,0.03420931565074922,64.52582838583628,203.4499338689464,0.0010015731021127898,0.00015023597145608333,0.0149999996647239
844,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
866,32.00000148,18.0,Local,0.004702226042561949,0.4272536238354881,0.0357442045035358,73.41047889596287,231.4632358881554,0.0010751549027774043,0.00016127324745066244,0.0149999996647239
917,32.00000148,27.0,Local,0.0043264276892961825,0.41312841665302935,0.03222913667155344,61.09980767137985,192.6476918194016,0.0009709759990779722,0.00014564640866842742,0.0149999996647239
930,32.00000148,27.0,Local,0.0043264276892961825,0.41312841665302935,0.03222913667155344,61.09980767137985,192.6476918194016,0.0009709759990779722,0.00014564640866842742,0.0149999996647239
931,32.00000148,27.0,Local,0.0043264276892961825,0.41312841665302935,0.03222913667155344,61.09980767137985,192.6476918194016,0.0009709759990779722,0.00014564640866842742,0.0149999996647239
997,32.00000148,16.00000092,Local,0.004761217233177425,0.42565819885249956,0.036255833783455836,76.37202711138234,240.8009970649665,0.0010996821534776163,0.00016495233702065523,0.0149999996647239
1030,32.00000148,27.0,Local,0.0043264276892961825,0.41312841665302935,0.03222913667155344,61.09980767137985,192.6476918194016,0.0009709759990779722,0.00014564640866842742,0.0149999996647239
1048,32.00000148,30.000002400000003,Local,0.004114239938024127,0.3916367389566127,0.03010208286673603,57.79686558357044,182.23351676972368,0.0009411289778010658,0.0001411693588244863,0.0149999996647239
1067,32.00000148,30.000002400000003,Local,0.004114239938024127,0.3916367389566127,0.03010208286673603,57.79686558357044,182.23351676972368,0.0009411289778010658,0.0001411693588244863,0.0149999996647239
1084,32.00000148,28.99999908,Local,0.004184969366685714,0.39880064957507977,0.030811102588398937,58.897849053976046,185.7049172008497,0.0009510780099648457,0.00014266171253318554,0.0149999996647239
1171,32.00000148,31.000001759999996,Local,0.004043510789450148,0.3844728567071376,0.02939306595278191,56.69588647304491,178.76213008529774,0.0009311799850353224,0.00013967701102548814,0.0149999996647239
1200,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
1253,32.00000148,32.00000148,Local,0.003972781615413658,0.37730897187866314,0.028684048783581523,55.59490696616664,175.29074215117177,0.0009212309886879392,0.00013818466268924443,0.0149999996647239
1282,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
1343,32.00000148,25.00000092,Local,0.004467886011906651,0.42745618373097893,0.03364717075470795,63.301766288783654,199.59046643795347,0.0009908739881910986,0.00014863110480366928,0.0149999996647239
1425,32.00000148,17.000000280000002,Local,0.004731721643178897,0.42645591120040555,0.03600001918954247,74.89125327021206,236.13211731695984,0.0010874185303349638,0.00016311279256677705,0.0149999996647239
1522,32.00000148,17.000000280000002,Local,0.004731721643178897,0.42645591120040555,0.03600001918954247,74.89125327021206,236.13211731695984,0.0010874185303349638,0.00016311279256677705,0.0149999996647239
1532,32.00000148,15.000001200000002,Local,0.004790712833794373,0.424860486217417,0.03651164846946252,77.85280148563153,245.46987849377095,0.0011119457810351758,0.00016679188213676986,0.0149999996647239
1557,32.00000148,22.99999968,Local,0.0045547480076219525,0.43124218787243085,0.034465130797222465,66.0066054254801,208.11882370173979,0.001013836751744885,0.00015207551988338008,0.0149999996647239
